venue_name,home_team_name,pitch_name,pitch_type,zone,zone_description,p_throws,total_pitches,strike_count,ball_count,in_play_count,single_count,double_count,triple_count,home_run_count,sac_fly_count,sac_bunt_count,field_out_count,force_out_count,fielders_choice_count,fielders_choice_out_count,gidp_count,double_play_count,error_count
Truist Park,Atlanta Braves,Eephus,EP,12,up and right outside the strike zone,R,16,6,7,3,1,0,0,0,0,0,2,0,0,0,0,0,0
Truist Park,Atlanta Braves,Changeup,CH,3,upper right inside the strike zone,L,15,9,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,13,low and left outside the strike zone,L,15,4,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,7,lower left inside the strike zone,R,13,10,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
Truist Park,Atlanta Braves,Sweeper,ST,2,upper middle inside the strike zone,R,13,9,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0
Truist Park,Atlanta Braves,Sweeper,ST,4,middle left inside the strike zone,L,13,9,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0
Truist Park,Atlanta Braves,Knuckleball,KN,14,low and right outside the strike zone,R,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,12,up and right outside the strike zone,L,12,1,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Changeup,CH,2,upper middle inside the strike zone,R,12,8,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Curveball,CU,2,upper middle inside the strike zone,L,12,10,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Truist Park,Atlanta Braves,Curveball,CU,4,middle left inside the strike zone,L,11,8,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Changeup,CH,3,upper right inside the strike zone,R,11,5,3,3,0,0,0,2,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,13,low and left outside the strike zone,L,11,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,11,up and left outside the strike zone,R,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Sweeper,ST,3,upper right inside the strike zone,R,11,9,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,5,middle middle inside the strike zone,R,10,6,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
Truist Park,Atlanta Braves,Changeup,CH,4,middle left inside the strike zone,L,10,8,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Changeup,CH,12,up and right outside the strike zone,R,10,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Curveball,CU,3,upper right inside the strike zone,R,10,8,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Cutter,FC,1,upper left inside the strike zone,L,10,7,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Cutter,FC,9,lower right inside the strike zone,L,9,5,1,3,0,1,0,0,0,0,2,0,0,0,0,0,0
Truist Park,Atlanta Braves,Sweeper,ST,2,upper middle inside the strike zone,L,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Sweeper,ST,3,upper right inside the strike zone,L,8,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Cutter,FC,6,middle right inside the strike zone,L,8,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Fastball,FA,14,low and right outside the strike zone,R,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,1,upper left inside the strike zone,R,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,8,lower middle inside the strike zone,L,7,4,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,8,lower middle inside the strike zone,R,7,5,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,4,middle left inside the strike zone,R,7,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckleball,KN,13,low and left outside the strike zone,R,7,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Eephus,EP,2,upper middle inside the strike zone,R,7,3,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Eephus,EP,6,middle right inside the strike zone,R,6,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,6,middle right inside the strike zone,R,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,14,low and right outside the strike zone,L,6,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,2,upper middle inside the strike zone,R,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Sweeper,ST,11,up and left outside the strike zone,L,6,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Sweeper,ST,1,upper left inside the strike zone,L,5,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,6,middle right inside the strike zone,R,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,7,lower left inside the strike zone,L,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,2,upper middle inside the strike zone,R,5,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckleball,KN,11,up and left outside the strike zone,R,5,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Fastball,FA,11,up and left outside the strike zone,R,5,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Fastball,FA,13,low and left outside the strike zone,R,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Eephus,EP,13,low and left outside the strike zone,R,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Eephus,EP,14,low and right outside the strike zone,R,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Cutter,FC,3,upper right inside the strike zone,L,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Changeup,CH,1,upper left inside the strike zone,L,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckleball,KN,2,upper middle inside the strike zone,R,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckleball,KN,4,middle left inside the strike zone,R,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,9,lower right inside the strike zone,L,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,9,lower right inside the strike zone,L,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,3,upper right inside the strike zone,R,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,6,middle right inside the strike zone,L,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,6,middle right inside the strike zone,L,3,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,8,lower middle inside the strike zone,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,1,upper left inside the strike zone,R,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckleball,KN,5,middle middle inside the strike zone,R,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Curveball,CU,11,up and left outside the strike zone,L,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Eephus,EP,3,upper right inside the strike zone,R,3,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Fastball,FA,5,middle middle inside the strike zone,R,3,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Fastball,FA,6,middle right inside the strike zone,R,3,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Truist Park,Atlanta Braves,Screwball,SC,14,low and right outside the strike zone,R,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Slurve,SV,11,up and left outside the strike zone,R,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Slurve,SV,5,middle middle inside the strike zone,R,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Slurve,SV,6,middle right inside the strike zone,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Slurve,SV,8,lower middle inside the strike zone,R,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Slurve,SV,9,lower right inside the strike zone,R,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Slurve,SV,14,low and right outside the strike zone,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Screwball,SC,8,lower middle inside the strike zone,R,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Screwball,SC,11,up and left outside the strike zone,R,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Fastball,FA,8,lower middle inside the strike zone,R,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Truist Park,Atlanta Braves,Fastball,FA,9,lower right inside the strike zone,R,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Fastball,FA,3,upper right inside the strike zone,R,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Eephus,EP,1,upper left inside the strike zone,R,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Truist Park,Atlanta Braves,Eephus,EP,8,lower middle inside the strike zone,R,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Eephus,EP,9,lower right inside the strike zone,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Curveball,CU,1,upper left inside the strike zone,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckleball,KN,6,middle right inside the strike zone,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckleball,KN,7,lower left inside the strike zone,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckleball,KN,1,upper left inside the strike zone,R,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,12,up and right outside the strike zone,R,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,3,upper right inside the strike zone,L,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,4,middle left inside the strike zone,L,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,5,middle middle inside the strike zone,L,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,12,up and right outside the strike zone,L,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,3,upper right inside the strike zone,L,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,5,middle middle inside the strike zone,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,12,up and right outside the strike zone,R,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Splitter,FS,2,upper middle inside the strike zone,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,11,up and left outside the strike zone,L,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckle curve,KC,3,upper right inside the strike zone,R,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckleball,KN,8,lower middle inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Knuckleball,KN,3,upper right inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Cutter-sinker,CS,7,lower left inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Cutter-sinker,CS,14,low and right outside the strike zone,R,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Changeup,CH,11,up and left outside the strike zone,L,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Eephus,EP,7,lower left inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Fastball,FA,12,up and right outside the strike zone,R,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Fastball,FA,1,upper left inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Fastball,FA,2,upper middle inside the strike zone,R,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Screwball,SC,12,up and right outside the strike zone,R,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Screwball,SC,13,low and left outside the strike zone,R,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Pitchout,PO,11,up and left outside the strike zone,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Pitchout,PO,12,up and right outside the strike zone,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Screwball,SC,1,upper left inside the strike zone,R,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Truist Park,Atlanta Braves,Screwball,SC,6,middle right inside the strike zone,R,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Slurve,SV,7,lower left inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Slurve,SV,12,up and right outside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truist Park,Atlanta Braves,Slurve,SV,13,low and left outside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,11,up and left outside the strike zone,R,1171,301,805,65,13,3,1,6,0,1,37,2,2,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Slider,SL,14,low and right outside the strike zone,R,736,233,456,27,5,1,0,2,0,0,17,0,0,0,1,0,1
Oriole Park at Camden Yards,Baltimore Orioles,Changeup,CH,13,low and left outside the strike zone,R,669,214,355,95,15,1,0,0,1,0,70,4,1,0,2,0,1
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,12,up and right outside the strike zone,R,628,180,400,48,10,2,0,2,1,0,31,1,0,0,0,0,1
Oriole Park at Camden Yards,Baltimore Orioles,Cutter,FC,14,low and right outside the strike zone,R,505,139,338,26,6,1,0,2,0,0,13,0,0,1,0,0,3
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,2,upper middle inside the strike zone,R,460,343,5,112,18,8,0,10,1,2,69,2,1,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sweeper,ST,14,low and right outside the strike zone,R,458,119,308,22,6,0,1,0,0,0,14,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Curveball,CU,14,low and right outside the strike zone,R,440,109,286,28,8,1,0,1,0,0,15,1,0,0,2,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Changeup,CH,14,low and right outside the strike zone,R,417,80,317,13,2,2,0,1,0,0,6,1,0,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,5,middle middle inside the strike zone,R,416,276,0,140,30,14,2,9,3,0,81,0,0,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,14,low and right outside the strike zone,R,390,58,318,14,2,0,0,1,0,0,10,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,12,up and right outside the strike zone,L,377,95,261,21,3,0,0,2,1,0,15,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,1,upper left inside the strike zone,R,375,262,25,88,25,3,1,3,0,1,54,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,4,middle left inside the strike zone,R,365,259,2,104,32,7,1,9,0,0,48,2,0,0,3,0,2
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,3,upper right inside the strike zone,R,357,244,22,91,19,6,1,8,1,0,55,0,0,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,13,low and left outside the strike zone,R,350,118,188,44,10,3,0,0,0,0,24,5,0,0,1,0,1
Oriole Park at Camden Yards,Baltimore Orioles,Slider,SL,13,low and left outside the strike zone,L,330,80,223,9,1,2,0,1,0,0,5,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,11,up and left outside the strike zone,R,320,81,199,40,5,1,0,0,0,1,32,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,6,middle right inside the strike zone,R,310,220,6,84,15,5,3,5,1,0,48,2,1,1,2,0,1
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,11,up and left outside the strike zone,L,304,84,198,22,3,1,0,1,0,0,16,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,14,low and right outside the strike zone,R,287,42,239,6,3,0,0,0,0,0,2,0,0,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Changeup,CH,14,low and right outside the strike zone,L,244,72,130,40,14,1,1,0,0,0,21,2,0,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,13,low and left outside the strike zone,R,232,53,170,9,2,0,0,0,1,0,6,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Curveball,CU,13,low and left outside the strike zone,R,227,66,134,19,6,1,0,1,0,0,11,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Changeup,CH,11,up and left outside the strike zone,R,225,43,162,20,3,0,0,0,0,0,16,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,8,lower middle inside the strike zone,R,218,164,6,48,10,2,1,4,2,0,27,0,0,0,0,1,1
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,5,middle middle inside the strike zone,L,208,142,0,66,19,5,0,3,3,2,30,0,0,0,3,1,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,13,low and left outside the strike zone,L,206,33,168,5,2,0,0,0,0,0,2,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Cutter,FC,11,up and left outside the strike zone,R,201,60,136,5,0,1,0,0,0,0,4,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,4,middle left inside the strike zone,L,196,130,2,64,11,7,0,1,0,0,43,2,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,5,middle middle inside the strike zone,R,195,115,0,80,18,7,3,1,1,0,42,4,0,0,3,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,2,upper middle inside the strike zone,L,193,146,2,45,9,1,0,7,0,0,27,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Cutter,FC,6,middle right inside the strike zone,R,192,113,1,78,16,6,0,3,1,0,46,2,1,0,3,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,8,lower middle inside the strike zone,R,192,123,3,66,14,2,0,2,0,0,39,4,1,0,3,1,0
Oriole Park at Camden Yards,Baltimore Orioles,Cutter,FC,12,up and right outside the strike zone,R,191,59,102,30,5,0,0,1,0,0,23,0,0,1,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Changeup,CH,7,lower left inside the strike zone,R,191,110,7,74,13,4,0,1,0,0,51,2,0,1,2,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,4,middle left inside the strike zone,R,187,111,0,76,20,3,0,0,1,0,46,4,0,0,1,0,1
Oriole Park at Camden Yards,Baltimore Orioles,Cutter,FC,5,middle middle inside the strike zone,R,186,102,0,84,22,2,2,8,0,1,44,3,0,0,2,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,3,upper right inside the strike zone,L,182,123,10,49,12,4,1,3,0,0,28,0,0,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Curveball,CU,13,low and left outside the strike zone,L,180,50,109,11,2,2,0,0,0,0,4,3,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Curveball,CU,11,up and left outside the strike zone,R,177,24,148,5,1,1,0,0,0,0,1,0,0,1,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Cutter,FC,9,lower right inside the strike zone,R,166,113,8,45,14,1,0,0,1,0,24,2,0,0,2,1,0
Oriole Park at Camden Yards,Baltimore Orioles,Changeup,CH,8,lower middle inside the strike zone,R,158,110,1,47,8,2,1,4,0,0,30,2,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,1,upper left inside the strike zone,L,157,112,11,34,5,4,1,0,1,0,23,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,9,lower right inside the strike zone,R,157,117,19,21,8,1,0,0,0,0,11,0,0,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,7,lower left inside the strike zone,R,157,109,0,48,12,3,0,1,1,0,28,1,0,0,2,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Slider,SL,9,lower right inside the strike zone,R,155,107,5,43,12,4,0,4,0,0,20,1,0,1,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Splitter,FS,13,low and left outside the strike zone,R,152,41,84,26,9,0,0,0,0,0,16,0,0,0,0,0,1
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,12,up and right outside the strike zone,L,151,37,95,19,4,0,0,0,0,0,13,0,0,0,1,0,1
Oriole Park at Camden Yards,Baltimore Orioles,Curveball,CU,8,lower middle inside the strike zone,R,142,96,3,43,8,5,0,6,0,0,23,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,6,middle right inside the strike zone,L,141,108,2,31,2,2,0,3,1,0,21,2,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,7,lower left inside the strike zone,R,140,120,3,17,3,2,0,0,0,0,10,0,1,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Slider,SL,8,lower middle inside the strike zone,R,134,81,1,52,9,2,0,5,2,0,27,2,1,1,2,1,0
Oriole Park at Camden Yards,Baltimore Orioles,Slider,SL,13,low and left outside the strike zone,R,134,35,76,20,4,2,0,0,0,0,14,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Changeup,CH,4,middle left inside the strike zone,R,133,64,1,68,11,7,1,3,1,0,41,2,0,0,1,1,0
Oriole Park at Camden Yards,Baltimore Orioles,Cutter,FC,2,upper middle inside the strike zone,R,132,97,2,33,8,1,0,0,1,0,20,2,0,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Splitter,FS,14,low and right outside the strike zone,R,129,28,90,6,1,0,0,0,0,0,3,1,1,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,9,lower right inside the strike zone,R,129,97,12,20,7,1,0,0,0,0,9,2,0,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Knuckle curve,KC,14,low and right outside the strike zone,R,127,27,90,5,2,0,0,0,0,0,2,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Cutter,FC,8,lower middle inside the strike zone,R,126,69,1,56,10,5,0,1,0,0,37,0,0,2,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sweeper,ST,13,low and left outside the strike zone,L,126,39,78,8,1,1,0,0,0,0,5,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,13,low and left outside the strike zone,L,125,12,111,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Cutter,FC,13,low and left outside the strike zone,L,125,31,90,2,0,0,0,0,0,0,1,1,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,6,middle right inside the strike zone,R,124,94,5,25,10,0,0,0,0,0,13,0,1,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Slider,SL,6,middle right inside the strike zone,R,124,84,1,39,8,3,1,2,0,0,25,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Slider,SL,5,middle middle inside the strike zone,R,117,74,0,43,6,3,0,7,1,0,22,1,0,0,3,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Cutter,FC,3,upper right inside the strike zone,R,116,74,7,35,6,1,0,3,0,0,25,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sinker,SI,1,upper left inside the strike zone,R,113,84,4,25,6,1,0,0,0,0,15,1,1,0,1,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Cutter,FC,1,upper left inside the strike zone,R,108,75,10,23,9,2,0,0,0,0,12,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Four-seam fastball,FF,7,lower left inside the strike zone,L,107,87,5,15,2,2,0,1,0,0,10,0,0,0,0,0,0
Oriole Park at Camden Yards,Baltimore Orioles,Sweeper,ST,9,lower right inside the strike zone,R,105,70,5,30,7,1,0,0,0,0,21,0,0,0,1,0,0
